##[group]==END_FILE==, 10668.824895492868, , , , 590128387, False, 
[INFO] --- maven-javadoc-plugin:3.4.1:jar (attach-javadoc) @ druid-parent ---, 168.3052488606236, , , , 9932917, False, 
[INFO] --- maven-checkstyle-plugin:3.1.2:check (checkstyle) @ druid ---__dup_54, 487.4808361852939, , , , 19001132, False, 
[INFO] --- maven-resources-plugin:3.3.0:resources (default-resources) @ druid ---__dup_55, 3.689058642622849, , , , 83352, False, 
[INFO] --- maven-compiler-plugin:3.10.1:compile (java-compile) @ druid ---__dup_56, 2649.938115205176, , , , 108853708, False, 
[INFO] --- maven-compiler-plugin:3.10.1:testCompile (java-test-compile) @ druid ---__dup_57, 675.0471346791921, , , , 23270915, False, 
[INFO] --- maven-surefire-plugin:3.0.0-M7:test (default-test) @ druid ---__dup_58, 1597.219720349141, , , , 79328667, True, 2024-06-11 19:13:39,877 [ERROR] DruidDataSource:1249 - testWhileIdle is true, validationQuery not set
[INFO] --- maven-jar-plugin:3.2.2:jar (default-jar) @ druid ---, 72.56949209410817, , , , 2312384, True, 2024-06-11 19:14:25,411 [ERROR] DruidDataSource:2009 - {conn-48624439} discard
[INFO] --- maven-javadoc-plugin:3.4.1:jar (attach-javadoc) @ druid ---, 846.3018099921543, , , , 34013844, True, 2024-06-11 19:14:25,413 [ERROR] DruidDataSource:2009 - {conn-48624458} discard
[INFO] --- maven-source-plugin:3.2.1:jar-no-fork (attach-sources) @ druid ---, 134.7697801722872, , , , 6874960, True, 2024-06-11 19:14:25,442 [ERROR] DruidDataSource:2009 - {conn-48624936} discard
[INFO] --- maven-checkstyle-plugin:3.1.2:check (checkstyle) @ druid-spring-boot-starter ---, 5.334829154899211, , , , 128645, False, 
[INFO] --- maven-compiler-plugin:3.10.1:compile (java-compile) @ druid-spring-boot-starter ---, 13.277204502095362, , , , 249520, True, 2024-06-11 19:14:25,445 [ERROR] DruidDataSource:2009 - {conn-48624989} discard
[INFO] --- maven-compiler-plugin:3.10.1:testCompile (java-test-compile) @ druid-spring-boot-starter ---, 9.13385363572297, , , , 263978, False, 
[INFO] --- maven-surefire-plugin:3.0.0-M7:test (default-test) @ druid-spring-boot-starter ---, 320.3963368865872, , , , 10629373, True, 2024-06-11 19:14:25,445 [ERROR] DruidDataSource:2009 - {conn-48624991} discard
[INFO] --- maven-javadoc-plugin:3.4.1:jar (attach-javadoc) @ druid-spring-boot-starter ---, 92.19488891643248, , , , 3020427, True, 2024-06-11 19:14:25,448 [ERROR] DruidDataSource:2009 - {conn-48625030} discard
[INFO] --- maven-compiler-plugin:3.10.1:compile (java-compile) @ druid-wrapper ---, 3.282913615639546, , , , 60497, False, 
[INFO] --- maven-javadoc-plugin:3.4.1:jar (attach-javadoc) @ druid-wrapper ---, 292.77186798982416, , , , 28922968, True, 2024-06-11 19:14:25,449 [ERROR] DruidDataSource:2009 - {conn-48625041} discard
[INFO] --- spring-javaformat-maven-plugin:0.0.31:validate (default) @ spring-petclinic ---, 57.60154684077119, , , , 6235323, True, 2024-06-11 19:14:25,454 [ERROR] DruidDataSource:2009 - {conn-48625130} discard
[INFO] --- maven-checkstyle-plugin:3.1.2:check (nohttp-checkstyle-validation) @ spring-petclinic ---, 79.6646183654395, , , , 6981289, True, 2024-06-11 19:14:25,455 [ERROR] DruidDataSource:2009 - {conn-48625147} discard
[INFO] --- jacoco-maven-plugin:0.8.7:prepare-agent (default) @ spring-petclinic ---, 24.0783269263752, , , , 2514417, True, 2024-06-11 19:14:25,456 [ERROR] DruidDataSource:2009 - {conn-48625166} discard
[INFO] --- git-commit-id-plugin:4.9.10:revision (default) @ spring-petclinic ---, 72.00484692615213, , , , 5333204, True, 2024-06-11 19:14:25,457 [ERROR] DruidDataSource:2009 - {conn-48625174} discard
[INFO] --- spring-boot-maven-plugin:2.7.18:build-info (default) @ spring-petclinic ---, 58.70973444157468, , , , 8006736, True, 2024-06-11 19:14:25,458 [ERROR] DruidDataSource:2009 - {conn-48625195} discard
[INFO] --- maven-resources-plugin:3.2.0:resources (default-resources) @ spring-petclinic ---, 6.941949564966036, , , , 678297, True, 2024-06-11 19:14:25,460 [ERROR] DruidDataSource:2009 - {conn-48625222} discard
[INFO] --- maven-compiler-plugin:3.10.1:compile (default-compile) @ spring-petclinic ---, 5.585308728870644, , , , 263141, True, 2024-06-11 19:14:25,460 [ERROR] DruidDataSource:2009 - {conn-48625224} discard
[INFO] --- maven-resources-plugin:3.2.0:testResources (default-testResources) @ spring-petclinic ---, 14.743418739644452, , , , 4282, False, 
[INFO] --- maven-surefire-plugin:2.22.2:test (default-test) @ spring-petclinic ---, 88.80757981410034, , , , 8733716, True, 2024-06-11 19:14:25,460 [ERROR] DruidDataSource:2009 - {conn-48625226} discard
[INFO] --- maven-jar-plugin:3.2.2:jar (default-jar) @ spring-petclinic ---, 3.746873854308602, , , , 172923, False, 
